objectid,title,creator,date,description,subject,location,source,type,format,object_location,image_thumb
1211a,Studio/Home,Shacks,,Multicolor walls and roof with text reading studio/home. Includes self-portrait,,Smithsonian,"Oil Pastel and/or Marker, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1211a.HEIC,/objects/IMG_1211a Small.jpeg
1211b,Orangeburg County Family Home,Shacks,,"Bottlecaps, Wooden figure of a Black Person, writing",,Smithsonian,"Wood, License Plate, Found Object(s), Oil Pastel and/or Marker",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1211b.HEIC,/objects/IMG_1211b Small.jpeg
1219,Ms. Mary's House,Shacks,,Wood with porch no door no windows,MLF,Smithsonian,Wood,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1219.HEIC,/objects/IMG_1219 Small.jpeg
1223,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1223.HEIC,/objects/IMG_1223 Small.jpeg
1224,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1224.HEIC,/objects/IMG_1224 Small.jpeg
1225,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1225.HEIC,/objects/IMG_1225 Small.jpeg
1226,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1226.HEIC,/objects/IMG_1226 Small.jpeg
1227,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",,,,
1228,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1228.HEIC,/objects/IMG_1228 Small.jpeg
1229,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1229.HEIC,/objects/IMG_1229 Small.jpeg
1230,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1230.HEIC,/objects/IMG_1230 Small.jpeg
1231,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1231.HEIC,/objects/IMG_1231 Small.jpeg
1232,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1232.HEIC,/objects/IMG_1232 Small.jpeg
1233,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1233.HEIC,/objects/IMG_1233 Small.jpeg
1234,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1234.HEIC,/objects/IMG_1234 Small.jpeg
1235,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1235.HEIC,/objects/IMG_1235 Small.jpeg
1236,,Shacks,2000,Calendar photo series,Out of Control,Smithsonian,"Photo, Paper, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1236.HEIC,/objects/IMG_1236 Small.jpeg
1307,,Shacks,,Photo of shack covered by trees,MLF,Smithsonian,Photo,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1307.HEIC,/objects/IMG_1307 Small.jpeg
1311,Inside,Shacks,,Very large wood shack with chair and cot,,Smithsonian,"Metal, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1311.HEIC,/objects/IMG_1311 Small.jpeg
1320,,Shacks,,Zoomed in photo of stone foundation,MLF,Smithsonian,Photo,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1320.HEIC,/objects/IMG_1320 Small.jpeg
1321,Home Place,Shacks,1990,"Dark wood walls, black roof, chimney, yellow windows and door",,Smithsonian,"Wood, Paint",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1321.HEIC,/objects/IMG_1321 Small.jpeg
1369,,Shacks,,Cardboard wood frame fragments with text reading fragile and handle with care ,,Smithsonian,"Wood, Cardboard, Oil Pastel and/or Marker",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1369.HEIC,/objects/IMG_1369 Small.jpeg
1370,,Shacks,,Cardboard wood frame fragments with text reading fragile and handle with care ,,Smithsonian,"Wood, Cardboard, Oil Pastel and/or Marker",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1370.HEIC,/objects/IMG_1370 Small.jpeg
1378,Southern Landscape,Shacks,,All metal assemblage,,Smithsonian,Metal,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1378.HEIC,/objects/IMG_1378 Small.jpeg
1379,Southern Landscape,Shacks,,All metal assemblage,,Smithsonian,Metal,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1379.HEIC,/objects/IMG_1379 Small.jpeg
1380,Southern Landscape,Shacks,,All metal assemblage,,Smithsonian,Metal,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1380.HEIC,/objects/IMG_1380 Small.jpeg
1400a,Richard's House,Shacks,1993,Two story wood saturated in multicolor marks and string,,Smithsonian,"Wood, Oil Pastel and/or Marker, Found Object(s), Paint",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1400a.HEIC,/objects/IMG_1400a Small.jpeg
1400b,Some Plants,Other?,1993,Plants on a back porch,,Smithsonian,Photo,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_1400b.HEIC,/objects/IMG_1400b Small.jpeg
2257 (1),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2257 (1).HEIC,/objects/IMG_2257 (1) Small.jpeg
2257 (2),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2257 (2).HEIC,/objects/IMG_2257 (2) Small.jpeg
2257,,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2257.HEIC,/objects/IMG_2257 Small.jpeg
2258 (1),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2258 (1).HEIC,/objects/IMG_2258 (1) Small.jpeg
2258 (2),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2258 (2).HEIC,/objects/IMG_2258 (2) Small.jpeg
2258,,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2258.HEIC,/objects/IMG_2258 Small.jpeg
2259 (1),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2259 (1).HEIC,/objects/IMG_2259 (1) Small.jpeg
2259 (2),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2259 (2).HEIC,/objects/IMG_2259 (2) Small.jpeg
2259,,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2259.HEIC,/objects/IMG_2259 Small.jpeg
2260 (1),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2260 (1).HEIC,/objects/IMG_2260 (1) Small.jpeg
2260 (2),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2260 (2).HEIC,/objects/IMG_2260 (2) Small.jpeg
2260,,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2260.HEIC,/objects/IMG_2260 Small.jpeg
2264 (1),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2264 (1).HEIC,/objects/IMG_2264 (1) Small.jpeg
2264 (2),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2264 (2).HEIC,/objects/IMG_2264 (2) Small.jpeg
2264,,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2264.HEIC,/objects/IMG_2264 Small.jpeg
2265 (1),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2265 (1).HEIC,/objects/IMG_2265 (1) Small.jpeg
2265 (2),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2265 (2).HEIC,/objects/IMG_2265 (2) Small.jpeg
2265,,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2265.HEIC,/objects/IMG_2265 Small.jpeg
8065,Old Colored School,Shacks,2009,Cedar and acrylic paint and apple crate,,Smithsonian,"Wood, Paint, Found Object(s)",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8065.HEIC,/objects/IMG_8065 Small.jpeg
8066,Old Colored School,Shacks,2009,Cedar and acrylic paint and apple crate,,Smithsonian,"Wood, Paint, Found Object(s), Text",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8066.HEIC,/objects/IMG_8066 Small.jpeg
8067,,Shacks,,Wood shack on stilts by ladder,,Smithsonian,Wood,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8067.HEIC,/objects/IMG_8067 Small.jpeg
8206a,"Low Country Shacks, South Carolina",Shacks,,,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8206a.HEIC,/objects/IMG_8206a Small.jpeg
8206b,Hill House,Shacks,,Tall shack with porch and chimney,,Smithsonian,Wood,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8206b.HEIC,/objects/IMG_8206b Small.jpeg
8318a,,Shacks,,Red with black roof and blue pink marks and a grey ladder,,Smithsonian,"Wood, Paint",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8318a.HEIC,/objects/IMG_8318a Small.jpeg
8318b,,Shacks,,Brown with black roof,MLF?,Smithsonian,Wood,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8318b.HEIC,/objects/IMG_8318b Small.jpeg
8318c,,Shacks,,Inside of a shack with yellow green white framing on bare wood base,,Smithsonian,"Wood, Paint, Oil Pastel and/or Marker, Found Object(s)",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8318c.HEIC,/objects/IMG_8318c Small.jpeg
8318d,,Shacks,,"Blue green with bottles, licensplate, and maybe a porch",,Smithsonian,"Wood, Glass, License Plate, Found Object(s), Paint, Oil Pastel and/or Marker",,,,
8318e,,Shacks,,Red with black tube roof and chimney,,Smithsonian,"Wood, Oil Pastel and/or Marker, Paint, Found Object(s)",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8318e.HEIC,/objects/IMG_8318e Small.jpeg
